/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_42_816.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_42_816.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_42_816.jpg, 0, 0, 0, 7.883393E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_42_916.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_42_916.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_42_916.jpg, 0, 0, 0, 7.864752E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_018.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_018.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_018.jpg, 0, 0, 0, 7.808607E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_119.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_119.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_119.jpg, 0, 0, 0, 7.842846E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_220.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_220.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_220.jpg, 0, 0, 0, 7.870531E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_321.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_321.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_321.jpg, 0, 0, 0, 7.946084E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_422.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_422.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_422.jpg, 0, 0, 0, 7.834787E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_523.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_523.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_523.jpg, 0, 0, 0, 7.817584E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_624.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_624.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_624.jpg, 0, 0, 0, 7.786103E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_724.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_724.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_724.jpg, 0, 0, 0, 7.842386E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_826.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_826.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_826.jpg, 0, 0, 0, 7.910025E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_43_927.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_43_927.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_43_927.jpg, 0, 0, 0, 7.836022E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_029.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_029.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_029.jpg, 0, 0, 0, 7.940662E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_130.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_130.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_130.jpg, 0, 0, 0, 7.858365E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_230.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_230.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_230.jpg, 0, 0, 0, 7.767842E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_333.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_333.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_333.jpg, 0, 0, 0, 7.853355E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_434.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_434.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_434.jpg, 0, 0, 0, 7.869153E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_537.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_537.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_537.jpg, 0, 0, 0, 7.895458E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_637.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_637.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_637.jpg, 0, 0, 0, 7.780253E-05
/Users/branimirtasic/Desktop/Data/IMG/center_2020_07_14_11_54_44_739.jpg, /Users/branimirtasic/Desktop/Data/IMG/left_2020_07_14_11_54_44_739.jpg, /Users/branimirtasic/Desktop/Data/IMG/right_2020_07_14_11_54_44_739.jpg, 0, 0, 0, 7.814552E-05
